voltage,current,currentDev
0.0,-8.723118e-11,4.430762e-10
-5.0,7.487462e-12,4.732275e-10
-10.0,3.599474e-11,4.546454e-10
-15.0,-7.3501e-11,4.263044e-10
-20.0,-3.065224e-10,4.374518e-10
-25.0,-8.02973e-10,3.687598e-10
-30.0,-1.191124e-09,4.342119e-10
-35.0,-1.474226e-09,6.197312e-10
-40.0,-4.594823e-09,4.245144e-10
-45.0,-6.83375e-09,4.575555e-10
-50.0,-8.619899e-09,5.034829e-10
-55.0,-1.058701e-08,4.335595e-10
-60.0,-1.210512e-08,4.968302e-10
-65.0,-1.31556e-08,5.113174e-10
-70.0,-1.439055e-08,3.690676e-10
-75.0,-1.541636e-08,4.208532e-10
-80.0,-1.79997e-08,2.095131e-09
-85.0,-2.031982e-08,2.377602e-09
-90.0,-1.798773e-08,2.668469e-09
-95.0,-1.930849e-08,2.301315e-09
-100.0,-2.135031e-08,3.158044e-09
-105.0,-1.96167e-08,1.836567e-09
-110.0,-1.892558e-08,2.253308e-09
-115.0,-1.894154e-08,1.573655e-09
-120.0,-1.947612e-08,7.273706e-10
-125.0,-1.937769e-08,1.508294e-09
-130.0,-1.944723e-08,1.060657e-09
-135.0,-2.007646e-08,1.291057e-09
-140.0,-2.126825e-08,2.073704e-09
-145.0,-2.037805e-08,6.439124e-10
-150.0,-2.04757e-08,1.155222e-09
-155.0,-2.017913e-08,7.552605e-10
-160.0,-2.092274e-08,1.086295e-09
-165.0,-2.238415e-08,2.174934e-09
-170.0,-2.08171e-08,2.112734e-09
-175.0,-2.033295e-08,1.977889e-09
-180.0,-2.15621e-08,1.061565e-09
-185.0,-2.14933e-08,4.743979e-10
-190.0,-2.182143e-08,4.29427e-10
-195.0,-2.25211e-08,2.482396e-09
-200.0,-2.067389e-08,1.968214e-09
-205.0,-2.222827e-08,1.651582e-09
-210.0,-2.290491e-08,7.149966e-10
-215.0,-2.185156e-08,1.076853e-09
-220.0,-2.203734e-08,1.542382e-09
-225.0,-2.244e-08,7.865946e-10
-230.0,-2.290949e-08,3.727507e-10
-235.0,-2.297642e-08,7.005569e-10
-240.0,-2.374151e-08,7.706849e-10
-245.0,-2.329207e-08,2.931901e-09
-250.0,-2.270705e-08,6.331166e-10
-255.0,-2.314894e-08,1.992861e-09
-260.0,-2.343457e-08,1.29386e-09
-265.0,-2.391601e-08,1.355416e-09
-270.0,-2.486332e-08,2.015383e-09
-275.0,-2.426218e-08,4.88883e-10
-280.0,-2.36177e-08,1.44107e-09
-285.0,-2.481605e-08,9.173245e-10
