voltage,current,currentDev
0.0,-7.558264e-11,3.426103e-10
-5.0,3.221631e-11,3.333269e-10
-10.0,2.228009e-12,3.50528e-10
-15.0,-1.00532e-10,4.054355e-10
-20.0,-5.632815e-10,3.570413e-10
-25.0,-1.364703e-09,3.800611e-10
-30.0,-2.550655e-09,3.675355e-10
-35.0,-3.879292e-09,3.706452e-10
-40.0,-4.994912e-09,3.207044e-10
-45.0,-6.155505e-09,3.336256e-10
-50.0,-6.897849e-09,2.902212e-10
-55.0,-8.151056e-09,4.409584e-10
-60.0,-9.534376e-09,3.263271e-10
-65.0,-1.10526e-08,3.512992e-10
-70.0,-1.231624e-08,3.369122e-10
-75.0,-1.43365e-08,3.812395e-10
-80.0,-1.519866e-08,2.885565e-10
-85.0,-1.608722e-08,3.629219e-10
-90.0,-1.730311e-08,3.403943e-10
-95.0,-1.851638e-08,2.842958e-10
-100.0,-1.875059e-08,2.827352e-10
-105.0,-1.918334e-08,2.854614e-10
-110.0,-1.944912e-08,2.929014e-10
-115.0,-1.964213e-08,3.334198e-10
-120.0,-2.017223e-08,2.91898e-10
-125.0,-2.038374e-08,3.130645e-10
-130.0,-2.050344e-08,3.094792e-10
-135.0,-2.070015e-08,2.780887e-10
-140.0,-2.112529e-08,2.791994e-10
-145.0,-2.115973e-08,2.866427e-10
-150.0,-2.132345e-08,2.678139e-10
-155.0,-2.131601e-08,2.950121e-10
-160.0,-2.136282e-08,2.571838e-10
-165.0,-2.140846e-08,2.385888e-10
-170.0,-2.170091e-08,3.014439e-10
-175.0,-2.161173e-08,2.771268e-10
-180.0,-2.16813e-08,2.86605e-10
-185.0,-2.17903e-08,2.715843e-10
-190.0,-2.201061e-08,2.980034e-10
-195.0,-2.200922e-08,2.741816e-10
-200.0,-2.211526e-08,2.734314e-10
-205.0,-2.215987e-08,2.65249e-10
-210.0,-2.229918e-08,2.513545e-10
-215.0,-2.233038e-08,2.469966e-10
-220.0,-2.256293e-08,2.897643e-10
-225.0,-2.25705e-08,2.547121e-10
-230.0,-2.278147e-08,2.635229e-10
-235.0,-2.284285e-08,2.556946e-10
-240.0,-2.298022e-08,2.634822e-10
-245.0,-2.316578e-08,2.549857e-10
-250.0,-2.328376e-08,2.602989e-10
-255.0,-2.34545e-08,2.583863e-10
-260.0,-2.352963e-08,2.725255e-10
-265.0,-2.348955e-08,2.967266e-10
-270.0,-2.388591e-08,2.485703e-10
-275.0,-2.379145e-08,2.30883e-10
-280.0,-2.412757e-08,2.257177e-10
-285.0,-2.41311e-08,2.661955e-10
-290.0,-2.434801e-08,2.961743e-10
-295.0,-2.437012e-08,2.838216e-10
-300.0,-2.452742e-08,2.727819e-10
-305.0,-2.460452e-08,2.658135e-10
-310.0,-2.469005e-08,2.926909e-10
-315.0,-2.482236e-08,2.659367e-10
-320.0,-2.496409e-08,2.583316e-10
-325.0,-2.50845e-08,2.434785e-10
-330.0,-2.53863e-08,2.359691e-10
-335.0,-2.539546e-08,2.573477e-10
-340.0,-2.546598e-08,2.535454e-10
-345.0,-2.544169e-08,3.032671e-10
-350.0,-2.560356e-08,2.695747e-10
-355.0,-2.580456e-08,2.519955e-10
-360.0,-2.592429e-08,2.952506e-10
-365.0,-2.595726e-08,2.509201e-10
-370.0,-2.609718e-08,2.785324e-10
-375.0,-2.618398e-08,2.686013e-10
-380.0,-2.641776e-08,2.392481e-10
-385.0,-2.648403e-08,3.53756e-10
-390.0,-2.673191e-08,2.800966e-10
-395.0,-2.675048e-08,2.758376e-10
-400.0,-2.692366e-08,2.666039e-10
-405.0,-2.71257e-08,2.502017e-10
-410.0,-2.723227e-08,2.517084e-10
-415.0,-2.738664e-08,3.16754e-10
-420.0,-2.751738e-08,2.670739e-10
-425.0,-2.768737e-08,2.862642e-10
-430.0,-2.778525e-08,2.733808e-10
-435.0,-2.793471e-08,2.552204e-10
-440.0,-2.787417e-08,2.581554e-10
-445.0,-2.812648e-08,2.803572e-10
-450.0,-2.830906e-08,2.335869e-10
-455.0,-2.863891e-08,3.704287e-10
-460.0,-2.853991e-08,2.941715e-10
-465.0,-2.87702e-08,3.479741e-10
-470.0,-2.937114e-08,2.80071e-10
-475.0,-2.951471e-08,2.368948e-10
-480.0,-2.946015e-08,2.809332e-10
-485.0,-2.962221e-08,2.585094e-10
-490.0,-2.972749e-08,2.846968e-10
-495.0,-2.98774e-08,2.72052e-10
-500.0,-3.014699e-08,2.381419e-10
-505.0,-3.037644e-08,2.540125e-10
-510.0,-3.060012e-08,2.250789e-10
-515.0,-3.084939e-08,2.678525e-10
-520.0,-3.091446e-08,2.432518e-10
-525.0,-3.114219e-08,2.64507e-10
-530.0,-3.133345e-08,2.743085e-10
-535.0,-3.157295e-08,2.538514e-10
-540.0,-3.1756e-08,2.539289e-10
-545.0,-3.199829e-08,2.803979e-10
-550.0,-3.20955e-08,2.356811e-10
-555.0,-3.235738e-08,2.325176e-10
-560.0,-3.267352e-08,2.747438e-10
-565.0,-3.284593e-08,2.754165e-10
-570.0,-3.292586e-08,2.745309e-10
-575.0,-3.338438e-08,2.407675e-10
-580.0,-3.339678e-08,2.842073e-10
-585.0,-3.368785e-08,2.836523e-10
-590.0,-3.402261e-08,2.82165e-10
-595.0,-3.42545e-08,2.575697e-10
-600.0,-3.471775e-08,2.911549e-10
-605.0,-3.463683e-08,2.649867e-10
-610.0,-3.515224e-08,2.590349e-10
-615.0,-3.537854e-08,2.526155e-10
-620.0,-3.563433e-08,2.837003e-10
-625.0,-3.589317e-08,2.660598e-10
-630.0,-3.619089e-08,3.049813e-10
-635.0,-3.645566e-08,2.92445e-10
-640.0,-3.658616e-08,2.878729e-10
-645.0,-3.698413e-08,2.772493e-10
-650.0,-3.729575e-08,2.805274e-10
-655.0,-3.758116e-08,2.873419e-10
-660.0,-3.7895e-08,2.895566e-10
-665.0,-3.804453e-08,2.873503e-10
-670.0,-3.839495e-08,2.577533e-10
-675.0,-3.869143e-08,2.785454e-10
-680.0,-3.901518e-08,2.703434e-10
-685.0,-3.950975e-08,3.143719e-10
-690.0,-3.980167e-08,3.005653e-10
-695.0,-4.050126e-08,2.606308e-10
-700.0,-4.072973e-08,2.918061e-10
-705.0,-4.1004e-08,2.540117e-10
-710.0,-4.119193e-08,2.902169e-10
-715.0,-4.163873e-08,2.536397e-10
-720.0,-4.19137e-08,2.410598e-10
-725.0,-4.229955e-08,3.040162e-10
-730.0,-4.25292e-08,2.637858e-10
-735.0,-4.303858e-08,2.26929e-10
-740.0,-4.336167e-08,2.798054e-10
-745.0,-4.366477e-08,2.340594e-10
-750.0,-4.402414e-08,2.576296e-10
-755.0,-4.415456e-08,2.462599e-10
-760.0,-4.459116e-08,2.345514e-10
-765.0,-4.502075e-08,2.355764e-10
-770.0,-4.542668e-08,3.119905e-10
-775.0,-4.56826e-08,2.746548e-10
-780.0,-4.605009e-08,3.043434e-10
-785.0,-4.630802e-08,2.500911e-10
-790.0,-4.696517e-08,2.695516e-10
-795.0,-4.765739e-08,1.420436e-09
-800.0,-4.755688e-08,2.649058e-10
