voltage,current,currentDev
0.0,-5.216168e-11,4.53332e-10
-5.0,1.22448e-10,4.70589e-10
-10.0,7.513019e-11,4.568423e-10
-15.0,8.363426e-11,4.275079e-10
-20.0,1.06891e-10,4.37353e-10
-25.0,2.827719e-11,4.766385e-10
-30.0,1.070343e-10,4.767678e-10
-35.0,7.474976e-11,4.454609e-10
-40.0,-1.996307e-08,4.568911e-10
-45.0,-1.999692e-08,4.206927e-10
-50.0,-2.023416e-08,5.671341e-10
-55.0,-2.021686e-08,2.933394e-10
-60.0,-2.042961e-08,5.365994e-10
-65.0,-2.091769e-08,6.376086e-10
-70.0,-2.091909e-08,6.198245e-10
-75.0,-2.13306e-08,5.743062e-10
-80.0,-2.106261e-08,3.981517e-10
-85.0,-2.132533e-08,5.951646e-10
-90.0,-2.130654e-08,3.31024e-10
-95.0,-2.153727e-08,4.271369e-10
-100.0,-2.163666e-08,2.698836e-10
-105.0,-2.16729e-08,3.468022e-10
-110.0,-2.180517e-08,3.928193e-10
-115.0,-2.21006e-08,2.852378e-10
-120.0,-2.196748e-08,2.812937e-10
-125.0,-2.216214e-08,2.994259e-10
-130.0,-2.237916e-08,2.874585e-10
-135.0,-2.252099e-08,3.383707e-10
-140.0,-2.266886e-08,3.366546e-10
-145.0,-2.29171e-08,3.46995e-10
-150.0,-2.288513e-08,4.078109e-10
-155.0,-2.297446e-08,2.863157e-10
-160.0,-2.308228e-08,3.418216e-10
-165.0,-2.336854e-08,2.580192e-10
-170.0,-2.329303e-08,4.965472e-10
-175.0,-2.35727e-08,4.350658e-10
-180.0,-2.368959e-08,3.65338e-10
-185.0,-2.383415e-08,2.621472e-10
-190.0,-2.40328e-08,2.451907e-10
-195.0,-2.420253e-08,3.120658e-10
-200.0,-2.417758e-08,2.93641e-10
-205.0,-2.445423e-08,3.138147e-10
-210.0,-2.456012e-08,5.126997e-10
-215.0,-2.457683e-08,4.536267e-10
-220.0,-2.47415e-08,4.323687e-10
-225.0,-2.380354e-08,4.887158e-09
-230.0,-2.427404e-08,2.516509e-09
-235.0,-2.504837e-08,4.747391e-10
-240.0,-2.518374e-08,4.829732e-10
-245.0,-2.516365e-08,3.348808e-10
-250.0,-2.55149e-08,5.924777e-10
-255.0,-2.523446e-08,4.92305e-10
-260.0,-2.579577e-08,8.382665e-10
-265.0,-2.580101e-08,3.094814e-10
-270.0,-2.589789e-08,8.457788e-10
-275.0,-2.602174e-08,4.159149e-10
-280.0,-2.590241e-08,2.56698e-10
-285.0,-2.624508e-08,4.609826e-10
-290.0,-2.64147e-08,6.618064e-10
-295.0,-2.650468e-08,6.053615e-10
-300.0,-2.652412e-08,7.002247e-10
-305.0,-2.680099e-08,6.611752e-10
-310.0,-2.689184e-08,3.804827e-10
-315.0,-2.713087e-08,4.558148e-10
-320.0,-2.716785e-08,3.35249e-10
-325.0,-2.744013e-08,4.404269e-10
-330.0,-2.754384e-08,7.474094e-10
-335.0,-2.775538e-08,2.395683e-10
