voltage,current,currentDev
-510.0,-3.519219e-08,2.135756e-10
-515.0,-3.552855e-08,2.987147e-10
-520.0,-3.586834e-08,2.793785e-10
-525.0,-3.62894e-08,3.283259e-10
-530.0,-3.66333e-08,2.231069e-10
-535.0,-3.702077e-08,3.349401e-10
-540.0,-3.737197e-08,3.460694e-10
-545.0,-3.77902e-08,3.034968e-10
-550.0,-3.783459e-08,3.948601e-10
-555.0,-3.843226e-08,2.972385e-10
-560.0,-3.882646e-08,2.983328e-10
-565.0,-3.914646e-08,3.120639e-10
-570.0,-3.928666e-08,3.567585e-10
-575.0,-3.978009e-08,2.634128e-10
-580.0,-4.007756e-08,2.967635e-10
-585.0,-4.039106e-08,2.713551e-10
-590.0,-4.101116e-08,3.296926e-10
-595.0,-4.093545e-08,2.508262e-10
-600.0,-4.144447e-08,2.789015e-10
-605.0,-4.182098e-08,2.9011e-10
-610.0,-4.200427e-08,3.054187e-10
-615.0,-4.311184e-08,2.884017e-10
-620.0,-4.339701e-08,2.949632e-10
-625.0,-4.389349e-08,3.373771e-10
-630.0,-4.428275e-08,2.979831e-10
-635.0,-4.470534e-08,3.172567e-10
-640.0,-4.52644e-08,2.79657e-10
-645.0,-4.600246e-08,2.741845e-10
-650.0,-4.623357e-08,4.054154e-10
-655.0,-4.637593e-08,2.988469e-10
-660.0,-4.692832e-08,2.982212e-10
-665.0,-4.717283e-08,3.139736e-10
-670.0,-4.743818e-08,2.491209e-10
-675.0,-4.772204e-08,3.177765e-10
-680.0,-4.802935e-08,3.520305e-10
-685.0,-4.877334e-08,2.750342e-10
-690.0,-4.939551e-08,3.158547e-10
-695.0,-4.993538e-08,3.100461e-10
-700.0,-5.014259e-08,2.917987e-10
-705.0,-5.087757e-08,2.491377e-10
-710.0,-5.134973e-08,2.33769e-10
-715.0,-5.190322e-08,2.999998e-10
-720.0,-5.23119e-08,3.462843e-10
-725.0,-5.307918e-08,3.304502e-10
-730.0,-5.346453e-08,2.879067e-10
-735.0,-5.40094e-08,2.728087e-10
-740.0,-5.426669e-08,2.898062e-10
-745.0,-5.508049e-08,2.588557e-10
-750.0,-5.540012e-08,2.854919e-10
-755.0,-5.576747e-08,3.413519e-10
-760.0,-5.656853e-08,2.912148e-10
-765.0,-5.70185e-08,2.954313e-10
-770.0,-5.703508e-08,3.503405e-10
-775.0,-5.77698e-08,2.654434e-10
-780.0,-5.831834e-08,3.483948e-10
-785.0,-5.876387e-08,4.020149e-10
-790.0,-5.874089e-08,2.839934e-10
-795.0,-5.981347e-08,3.664243e-10
-800.0,-5.996726e-08,4.229743e-10
