voltage,current,currentDev
-385.0,-2.856856e-08,3.523818e-10
-390.0,-2.915735e-08,3.391662e-10
-395.0,-2.949682e-08,3.810588e-10
-400.0,-2.926989e-08,7.024448e-10
-405.0,-2.991263e-08,3.213248e-10
-410.0,-2.991568e-08,2.863448e-10
-415.0,-3.125774e-08,6.402237e-10
-420.0,-3.013366e-08,7.624022e-10
-425.0,-3.058473e-08,4.571578e-10
-430.0,-3.049606e-08,4.116157e-10
-435.0,-3.12721e-08,9.72302e-10
-440.0,-3.096289e-08,9.973283e-10
-445.0,-3.186875e-08,1.487915e-09
-450.0,-3.321013e-08,3.24755e-09
-455.0,-3.102332e-08,8.148816e-10
-460.0,-3.230951e-08,1.254671e-09
-465.0,-3.457725e-08,3.069092e-09
-470.0,-3.177382e-08,1.66133e-09
-475.0,-3.358013e-08,1.366706e-09
-480.0,-3.414644e-08,1.585838e-09
-485.0,-3.413924e-08,1.237932e-09
-490.0,-3.225799e-08,1.720118e-09
-495.0,-3.474046e-08,1.973079e-09
-500.0,-3.640314e-08,2.029653e-09
-505.0,-3.630756e-08,1.391334e-09
-510.0,-3.602809e-08,2.13653e-09
-515.0,-3.549856e-08,1.487901e-09
-520.0,-3.837393e-08,2.278819e-09
-525.0,-3.572689e-08,2.789512e-09
-530.0,-3.413177e-08,1.845685e-09
-535.0,-3.959088e-08,2.494731e-09
-540.0,-3.544261e-08,1.282836e-09
-545.0,-3.618e-08,1.515413e-09
-550.0,-4.098458e-08,2.547832e-09
-555.0,-3.771644e-08,1.272969e-09
-560.0,-3.983839e-08,1.734572e-09
-565.0,-3.646911e-08,3.160643e-09
-570.0,-3.942884e-08,2.242521e-09
-575.0,-4.389114e-08,4.28772e-09
-580.0,-4.181859e-08,3.057941e-09
-585.0,-4.158327e-08,9.834508e-10
-590.0,-4.034755e-08,2.755643e-09
-595.0,-4.324494e-08,5.283421e-09
-600.0,-4.183299e-08,1.489141e-09
-605.0,-4.277268e-08,1.876766e-09
-610.0,-4.387467e-08,1.560481e-09
-615.0,-4.192347e-08,4.887995e-09
-620.0,-4.377546e-08,1.957186e-09
-625.0,-4.490149e-08,4.103119e-09
-630.0,-4.198445e-08,4.442618e-09
-635.0,-4.601929e-08,3.681346e-09
-640.0,-4.677194e-08,1.591932e-09
-645.0,-4.642394e-08,2.361747e-09
-650.0,-4.748004e-08,3.26894e-09
-655.0,-5.007472e-08,3.288654e-09
-660.0,-4.933621e-08,2.626445e-09
-665.0,-4.882056e-08,3.185969e-09
-670.0,-4.754168e-08,2.163219e-09
-675.0,-4.974596e-08,9.14891e-10
-680.0,-5.058652e-08,1.43534e-09
-685.0,-5.124114e-08,1.996695e-09
-690.0,-4.938845e-08,3.582034e-09
-695.0,-4.985543e-08,3.155871e-09
-700.0,-5.19032e-08,2.72463e-09
-705.0,-5.242551e-08,1.838862e-09
-710.0,-5.280502e-08,1.411119e-09
-715.0,-5.181192e-08,3.101367e-09
-720.0,-5.426804e-08,6.296567e-09
-725.0,-5.304944e-08,4.245918e-09
-730.0,-5.776816e-08,1.911419e-09
-735.0,-5.794326e-08,2.535439e-09
-740.0,-5.328797e-08,3.61916e-09
-745.0,-5.521477e-08,3.049506e-09
-750.0,-5.495164e-08,8.971919e-10
-755.0,-5.98454e-08,2.654941e-09
-760.0,-5.866527e-08,3.593642e-09
-765.0,-5.754905e-08,1.83959e-09
-770.0,-5.990189e-08,1.877559e-09
-775.0,-6.065556e-08,1.890951e-09
-780.0,-6.191897e-08,1.77574e-09
-785.0,-6.094182e-08,1.16097e-09
-790.0,-6.227003e-08,1.133533e-09
-795.0,-6.174985e-08,2.020783e-09
-800.0,-6.209865e-08,1.488938e-09
