voltage,current,currentDev
-490.0,-3.609373e-08,4.379924e-10
-495.0,-3.652085e-08,2.314382e-10
-500.0,-3.683537e-08,3.884299e-10
-505.0,-3.709596e-08,2.035941e-10
-510.0,-3.739294e-08,2.120026e-10
-515.0,-3.770391e-08,2.889987e-10
-520.0,-3.805698e-08,2.617435e-10
-525.0,-3.81381e-08,2.908397e-10
-530.0,-3.866487e-08,3.628798e-10
-535.0,-3.898544e-08,2.554468e-10
-540.0,-3.933242e-08,2.846881e-10
-545.0,-3.963744e-08,2.772107e-10
-550.0,-3.998496e-08,2.708065e-10
-555.0,-4.031997e-08,3.081355e-10
-560.0,-4.072466e-08,2.452913e-10
-565.0,-4.109112e-08,3.405969e-10
-570.0,-4.147025e-08,2.657582e-10
-575.0,-4.192772e-08,3.215308e-10
-580.0,-4.222179e-08,2.589003e-10
-585.0,-4.259636e-08,3.010488e-10
-590.0,-4.306338e-08,2.838765e-10
-595.0,-4.345825e-08,2.713112e-10
-600.0,-4.37483e-08,2.733969e-10
-605.0,-4.42249e-08,2.612876e-10
-610.0,-4.441908e-08,2.744823e-10
-615.0,-4.492957e-08,2.579188e-10
-620.0,-4.548292e-08,3.188154e-10
-625.0,-4.588488e-08,2.15485e-10
-630.0,-4.635529e-08,2.137506e-10
-635.0,-4.672946e-08,3.041612e-10
-640.0,-4.700426e-08,3.411547e-10
-645.0,-4.755293e-08,3.016605e-10
-650.0,-4.804301e-08,1.777708e-10
-655.0,-4.845565e-08,2.528824e-10
-660.0,-4.88915e-08,3.290038e-10
-665.0,-4.950235e-08,2.93233e-10
-670.0,-4.989392e-08,3.069862e-10
-675.0,-5.026607e-08,2.392667e-10
-680.0,-5.06823e-08,2.555599e-10
-685.0,-5.128374e-08,1.792068e-10
-690.0,-5.165017e-08,2.796668e-10
-695.0,-5.215027e-08,2.362416e-10
-700.0,-5.254423e-08,3.664443e-10
-705.0,-5.3126e-08,2.873068e-10
-710.0,-5.356513e-08,2.780141e-10
-715.0,-5.412008e-08,2.822088e-10
-720.0,-5.479585e-08,4.801786e-10
-725.0,-5.562271e-08,3.539217e-10
-730.0,-5.598192e-08,3.492832e-10
-735.0,-5.657315e-08,3.05199e-10
-740.0,-5.696313e-08,3.302416e-10
-745.0,-5.755947e-08,3.933924e-10
-750.0,-5.777009e-08,2.726059e-10
-755.0,-5.852349e-08,2.892999e-10
-760.0,-5.925509e-08,2.708664e-10
-765.0,-5.95513e-08,3.525482e-10
-770.0,-6.029067e-08,3.497852e-10
-775.0,-6.058962e-08,3.270922e-10
-780.0,-6.14076e-08,3.403643e-10
-785.0,-6.196163e-08,3.475957e-10
-790.0,-6.273562e-08,3.612173e-10
-795.0,-6.306274e-08,2.120892e-10
-800.0,-6.36805e-08,4.545538e-10
