voltage,current,currentDev
0.0,-1.34439e-10,7.18117e-10
-5.0,-4.683243e-09,1.089626e-09
-10.0,-9.371668e-09,2.048776e-09
-15.0,-1.296545e-08,6.046071e-09
-20.0,-1.132824e-08,2.460268e-09
-25.0,-1.636111e-08,6.959801e-09
-30.0,-1.429445e-08,1.39152e-09
-35.0,-1.518611e-08,2.286054e-09
-40.0,-1.43582e-08,1.321023e-09
-45.0,-1.542116e-08,4.925182e-09
-50.0,-1.541069e-08,1.580678e-09
-55.0,-1.535664e-08,1.898912e-09
-60.0,-1.523378e-08,1.419748e-09
-65.0,-1.594133e-08,1.282805e-09
-70.0,-1.537449e-08,8.1051e-10
-75.0,-1.538015e-08,6.711263e-10
-80.0,-1.575946e-08,7.180506e-10
-85.0,-1.581236e-08,6.034267e-10
-90.0,-1.582576e-08,5.204405e-10
-95.0,-1.586728e-08,5.169101e-10
-100.0,-1.626575e-08,5.667354e-10
-105.0,-1.573853e-08,5.901272e-10
-110.0,-1.642927e-08,7.351632e-10
-115.0,-1.586189e-08,1.564316e-09
-120.0,-1.584019e-08,1.034519e-09
-125.0,-1.599928e-08,7.686889e-10
-130.0,-1.65317e-08,5.624467e-10
-135.0,-1.667654e-08,1.0412e-09
-140.0,-1.611989e-08,4.956507e-10
-145.0,-1.638114e-08,5.992893e-10
-150.0,-1.650714e-08,1.670056e-09
-155.0,-1.647841e-08,3.247631e-10
-160.0,-1.649749e-08,9.302011e-10
-165.0,-1.675775e-08,3.352281e-10
-170.0,-1.677624e-08,2.909629e-10
-175.0,-1.682092e-08,4.076877e-10
-180.0,-1.691045e-08,4.066622e-10
-185.0,-1.699908e-08,4.350382e-10
-190.0,-1.708078e-08,4.362387e-10
-195.0,-1.717449e-08,2.816567e-10
-200.0,-1.733213e-08,4.289326e-10
-205.0,-1.74071e-08,2.098445e-10
-210.0,-1.725973e-08,3.269447e-10
-215.0,-1.55137e-08,1.672659e-09
-220.0,-1.760594e-08,3.130541e-10
-225.0,-1.774138e-08,3.099972e-10
-230.0,-1.777843e-08,2.810499e-10
-235.0,-1.796773e-08,3.197795e-10
-240.0,-1.800028e-08,2.667224e-10
-245.0,-1.808326e-08,3.136928e-10
-250.0,-1.833146e-08,4.016933e-10
-255.0,-1.831574e-08,2.914269e-10
-260.0,-1.857748e-08,3.830082e-10
-265.0,-1.828871e-08,6.92313e-10
-270.0,-1.883518e-08,5.239582e-10
-275.0,-1.915674e-08,7.712542e-10
-280.0,-1.925757e-08,4.285989e-10
-285.0,-1.916501e-08,5.825134e-10
-290.0,-1.948213e-08,4.904131e-10
-295.0,-1.956829e-08,3.358245e-10
-300.0,-1.97818e-08,3.818813e-10
-305.0,-1.987561e-08,3.473125e-10
-310.0,-2.013049e-08,2.173495e-10
-315.0,-2.02807e-08,4.690398e-10
-320.0,-2.05326e-08,6.409676e-10
-325.0,-2.081715e-08,4.685192e-10
-330.0,-2.086651e-08,3.008625e-10
-335.0,-2.094195e-08,7.29016e-10
-340.0,-2.129367e-08,7.714915e-10
-345.0,-2.127939e-08,3.964925e-10
-350.0,-2.152133e-08,2.822396e-10
-355.0,-2.16877e-08,3.230314e-10
-360.0,-2.181411e-08,3.564597e-10
-365.0,-2.206516e-08,4.78821e-10
-370.0,-2.230291e-08,4.316605e-10
-375.0,-2.255995e-08,4.112737e-10
-380.0,-2.295161e-08,6.425179e-10
-385.0,-2.303869e-08,5.283322e-10
-390.0,-2.318363e-08,3.540827e-10
-395.0,-2.347127e-08,4.029561e-10
-400.0,-2.36576e-08,5.618372e-10
-405.0,-2.405279e-08,4.460546e-10
-410.0,-2.436692e-08,3.285629e-10
-415.0,-2.466404e-08,5.939623e-10
-420.0,-2.489723e-08,2.924532e-10
-425.0,-2.514586e-08,3.265076e-10
-430.0,-2.505272e-08,7.579256e-10
-435.0,-2.575034e-08,3.262756e-10
-440.0,-2.576385e-08,7.652834e-10
-445.0,-2.642386e-08,4.786331e-10
-450.0,-2.66624e-08,3.650779e-10
-455.0,-2.700338e-08,3.625872e-10
-460.0,-2.75089e-08,9.122634e-10
-465.0,-2.775566e-08,1.083547e-09
-470.0,-2.795106e-08,8.885862e-10
-475.0,-2.846428e-08,6.969434e-10
-480.0,-2.868583e-08,4.62588e-10
-485.0,-2.896639e-08,4.568069e-10
-490.0,-2.93832e-08,4.921722e-10
-495.0,-3.000421e-08,5.004929e-10
-500.0,-3.000773e-08,6.261789e-10
-505.0,-3.046287e-08,7.398313e-10
-510.0,-3.082801e-08,3.081238e-10
-515.0,-3.140299e-08,4.766275e-10
-520.0,-3.164491e-08,7.613444e-10
-525.0,-3.181211e-08,4.713083e-10
-530.0,-3.258547e-08,3.59852e-10
-535.0,-3.298614e-08,4.76223e-10
-540.0,-3.343989e-08,1.262943e-09
-545.0,-3.362423e-08,9.66064e-10
-550.0,-3.425192e-08,9.656868e-10
-555.0,-3.475726e-08,4.459545e-10
-560.0,-3.502312e-08,3.016107e-10
-565.0,-3.532962e-08,1.168103e-09
