voltage,current,currentDev
-450.0,-2.703946e-08,2.648931e-10
-455.0,-2.731024e-08,2.670978e-10
-460.0,-2.766983e-08,2.539947e-10
-465.0,-2.789892e-08,2.581175e-10
-470.0,-2.819733e-08,2.996293e-10
-475.0,-2.856335e-08,2.866135e-10
-480.0,-2.881537e-08,2.70156e-10
-485.0,-2.95935e-08,1.269787e-09
-490.0,-2.946515e-08,2.849457e-10
-495.0,-2.979252e-08,2.647049e-10
-500.0,-3.009248e-08,3.028531e-10
-505.0,-3.052066e-08,2.760822e-10
-510.0,-3.0785e-08,2.89949e-10
-515.0,-3.103566e-08,3.184345e-10
-520.0,-3.149337e-08,4.132136e-10
-525.0,-3.186412e-08,2.54911e-10
-530.0,-3.228314e-08,2.705996e-10
-535.0,-3.257411e-08,3.214308e-10
-540.0,-3.280112e-08,4.104142e-10
-545.0,-3.339734e-08,3.129318e-10
-550.0,-3.37222e-08,3.025729e-10
-555.0,-3.404013e-08,2.546426e-10
-560.0,-3.437038e-08,3.255661e-10
-565.0,-3.491911e-08,3.440428e-10
-570.0,-3.515247e-08,2.670315e-10
-575.0,-3.570858e-08,3.211583e-10
-580.0,-3.592331e-08,6.688191e-10
-585.0,-3.647578e-08,3.146815e-10
-590.0,-3.695945e-08,5.298203e-10
-595.0,-3.726889e-08,2.307459e-10
-600.0,-3.764194e-08,3.432112e-10
-605.0,-3.808334e-08,3.268678e-10
-610.0,-3.853472e-08,3.174439e-10
-615.0,-3.900229e-08,2.254645e-10
-620.0,-3.954019e-08,2.68486e-10
-625.0,-4.01302e-08,4.083392e-10
-630.0,-4.064609e-08,2.911928e-09
-635.0,-4.084857e-08,3.02234e-10
-640.0,-4.134171e-08,4.22109e-10
-645.0,-4.174808e-08,4.046154e-10
-650.0,-4.216107e-08,5.083082e-10
-655.0,-4.269128e-08,8.208921e-10
-660.0,-4.31121e-08,9.807503e-10
-665.0,-4.364206e-08,5.351694e-10
-670.0,-4.383725e-08,1.130759e-09
-675.0,-4.457884e-08,3.46656e-10
-680.0,-4.525876e-08,5.486188e-10
-685.0,-4.55985e-08,2.988751e-10
-690.0,-4.608756e-08,2.888952e-10
-695.0,-4.654846e-08,4.514216e-10
-700.0,-4.678405e-08,5.848985e-10
-705.0,-4.765291e-08,2.549944e-10
-710.0,-4.812516e-08,3.186854e-10
-715.0,-4.866233e-08,2.776318e-10
-720.0,-4.913316e-08,2.977034e-10
-725.0,-4.970517e-08,3.075689e-10
-730.0,-5.025505e-08,2.497052e-10
-735.0,-5.073055e-08,2.575387e-10
-740.0,-5.150613e-08,2.751221e-10
-745.0,-5.319826e-08,2.616311e-10
-750.0,-5.635257e-08,3.216614e-10
-755.0,-6.531018e-08,4.059603e-10
-760.0,-8.475588e-08,1.185159e-09
-765.0,-1.101173e-07,2.396466e-09
-770.0,-1.340372e-07,3.722418e-09
-775.0,-1.521364e-07,4.285881e-09
-780.0,-1.807039e-07,6.150803e-09
-785.0,-1.986677e-07,6.590104e-09
-790.0,-2.198125e-07,7.425003e-09
-795.0,-2.537476e-07,8.910573e-09
-800.0,-2.959486e-07,1.078199e-08
-805.0,-3.253532e-07,1.109468e-08
-810.0,-3.725685e-07,1.33956e-08
-815.0,-4.402536e-07,1.591212e-08
