voltage,current,currentDev
0.0,-2.988111e-10,6.658274e-10
-5.0,-2.335043e-09,7.190371e-10
-10.0,-5.202902e-09,5.081307e-10
-15.0,-8.807471e-09,6.470298e-10
-20.0,-1.25896e-08,6.119551e-10
-25.0,-1.468178e-08,6.265552e-10
-30.0,-1.481012e-08,6.227118e-10
-35.0,-1.476439e-08,4.400953e-10
-40.0,-1.461604e-08,4.577978e-10
-45.0,-1.462524e-08,5.942792e-10
-50.0,-1.462618e-08,3.945087e-10
-55.0,-1.47571e-08,5.334139e-10
-60.0,-1.492972e-08,4.168014e-10
-65.0,-1.495746e-08,5.619119e-10
-70.0,-1.49829e-08,4.87886e-10
-75.0,-1.500639e-08,6.002736e-10
-80.0,-1.51458e-08,3.624305e-10
-85.0,-1.532496e-08,3.507591e-10
-90.0,-1.49499e-08,5.035231e-10
-95.0,-1.541341e-08,4.309287e-10
-100.0,-1.540494e-08,3.897482e-10
-105.0,-1.559806e-08,3.545024e-10
-110.0,-1.562106e-08,4.167606e-10
-115.0,-1.571117e-08,3.724239e-10
-120.0,-1.580502e-08,3.595978e-10
-125.0,-1.583816e-08,3.300303e-10
-130.0,-1.588778e-08,3.217481e-10
-135.0,-1.594873e-08,3.392719e-10
-140.0,-1.599697e-08,3.156087e-10
-145.0,-1.601657e-08,3.538141e-10
-150.0,-1.61387e-08,3.275268e-10
-155.0,-1.610313e-08,2.97506e-10
-160.0,-1.620049e-08,3.241719e-10
-165.0,-1.624459e-08,3.193786e-10
-170.0,-1.6316e-08,2.970424e-10
-175.0,-1.64061e-08,2.94561e-10
-180.0,-1.649914e-08,3.530182e-10
-185.0,-1.660998e-08,2.694578e-10
-190.0,-1.669454e-08,3.530692e-10
-195.0,-1.682386e-08,2.6341e-10
-200.0,-1.693223e-08,3.343008e-10
-205.0,-1.701125e-08,3.450488e-10
-210.0,-1.715222e-08,3.057796e-10
-215.0,-1.728737e-08,3.08128e-10
-220.0,-1.739002e-08,3.358288e-10
-225.0,-1.754943e-08,3.163875e-10
-230.0,-1.753831e-08,3.142087e-10
-235.0,-1.769213e-08,3.420861e-10
-240.0,-1.781475e-08,3.3942e-10
-245.0,-1.793084e-08,3.105455e-10
-250.0,-1.806202e-08,3.430726e-10
-255.0,-1.818432e-08,2.790052e-10
-260.0,-1.82994e-08,3.63302e-10
-265.0,-1.849192e-08,3.176108e-10
-270.0,-1.858227e-08,3.61047e-10
-275.0,-1.869286e-08,2.790438e-10
-280.0,-1.876177e-08,3.425898e-10
-285.0,-1.888051e-08,2.774778e-10
-290.0,-1.903423e-08,3.439664e-10
