voltage,current,currentDev
0.0,-1.786339e-10,5.089558e-10
-5.0,-2.158446e-10,1.103929e-09
-10.0,-1.31133e-09,4.643965e-10
-15.0,-5.286271e-09,5.48406e-10
-20.0,-1.226107e-08,5.210748e-10
-25.0,-1.696559e-08,6.098542e-10
-30.0,-1.606372e-08,5.667114e-10
-35.0,-1.467338e-08,5.468684e-10
-40.0,-1.432281e-08,4.440548e-10
-45.0,-1.468395e-08,3.942596e-10
-50.0,-1.449401e-08,3.559338e-10
-55.0,-1.522596e-08,3.971151e-10
-60.0,-1.474344e-08,3.449434e-10
-65.0,-1.508022e-08,3.675719e-10
-70.0,-1.494439e-08,3.853463e-10
-75.0,-1.573588e-08,3.482958e-10
-80.0,-1.554847e-08,3.401103e-10
-85.0,-1.588839e-08,3.57825e-10
-90.0,-1.587242e-08,2.967503e-10
-95.0,-1.59047e-08,3.40451e-10
-100.0,-1.600825e-08,3.481202e-10
-105.0,-1.613798e-08,2.802592e-10
-110.0,-1.607243e-08,3.368681e-10
-115.0,-1.608959e-08,3.054685e-10
-120.0,-1.622381e-08,2.928836e-10
-125.0,-1.612596e-08,3.248489e-10
-130.0,-1.611475e-08,3.116453e-10
-135.0,-1.533939e-08,1.76706e-09
-140.0,-1.616265e-08,3.076325e-10
-145.0,-1.637521e-08,3.28931e-10
-150.0,-1.625958e-08,2.568304e-10
-155.0,-1.581575e-08,1.131226e-09
-160.0,-1.659092e-08,4.864951e-10
-165.0,-1.640773e-08,3.004877e-10
-170.0,-1.655861e-08,2.359768e-10
-175.0,-1.654017e-08,2.939058e-10
-180.0,-1.656276e-08,2.923408e-10
-185.0,-1.671077e-08,2.877426e-10
-190.0,-1.664583e-08,2.707554e-10
-195.0,-1.664286e-08,3.922466e-10
-200.0,-1.692208e-08,2.954773e-10
-205.0,-1.707487e-08,3.008594e-10
-210.0,-1.709568e-08,2.925353e-10
-215.0,-1.722981e-08,3.024871e-10
-220.0,-1.737404e-08,2.8961e-10
-225.0,-1.745203e-08,2.794745e-10
-230.0,-1.742788e-08,3.089412e-10
-235.0,-1.766963e-08,2.74451e-10
-240.0,-1.785945e-08,2.618895e-10
-245.0,-1.78966e-08,3.011455e-10
-250.0,-1.795037e-08,3.050239e-10
-255.0,-1.813126e-08,3.056473e-10
-260.0,-1.820344e-08,3.148327e-10
-265.0,-1.836468e-08,2.61682e-10
-270.0,-1.854229e-08,3.119649e-10
-275.0,-1.855789e-08,2.456882e-10
-280.0,-1.880723e-08,3.018887e-10
-285.0,-1.889539e-08,3.244438e-10
-290.0,-1.90318e-08,3.078982e-10
-295.0,-1.914359e-08,2.549652e-10
-300.0,-1.937709e-08,2.869557e-10
-305.0,-1.949192e-08,3.11908e-10
-310.0,-1.959897e-08,2.983645e-10
-315.0,-1.97995e-08,2.732411e-10
-320.0,-1.995653e-08,3.347176e-10
-325.0,-2.007345e-08,2.937496e-10
-330.0,-2.03382e-08,3.038555e-10
-335.0,-2.048124e-08,3.248706e-10
-340.0,-2.061129e-08,3.380029e-10
-345.0,-2.083274e-08,3.360275e-10
-350.0,-2.102431e-08,3.365289e-10
-355.0,-2.121412e-08,3.046924e-10
-360.0,-2.138413e-08,3.155862e-10
-365.0,-2.157125e-08,2.603969e-10
-370.0,-2.174996e-08,3.069676e-10
-375.0,-2.191475e-08,3.213073e-10
-380.0,-2.215963e-08,3.180238e-10
-385.0,-2.231564e-08,3.053873e-10
-390.0,-2.262489e-08,2.976578e-10
-395.0,-2.289287e-08,2.961879e-10
-400.0,-2.304005e-08,2.964011e-10
-405.0,-2.328829e-08,3.60508e-10
-410.0,-2.349162e-08,3.049848e-10
-415.0,-2.368328e-08,2.208238e-10
-420.0,-2.34081e-08,1.549842e-09
-425.0,-2.429663e-08,3.3678e-10
-430.0,-2.456241e-08,3.83921e-10
-435.0,-2.482488e-08,3.492032e-10
-440.0,-2.503089e-08,3.110453e-10
-445.0,-2.534895e-08,3.009758e-10
-450.0,-2.571834e-08,2.815415e-10
-455.0,-2.599049e-08,2.818314e-10
-460.0,-2.633328e-08,2.918393e-10
-465.0,-2.668644e-08,2.861162e-10
-470.0,-2.693184e-08,3.003505e-10
-475.0,-2.727142e-08,2.496033e-10
-480.0,-2.759053e-08,3.065808e-10
-485.0,-2.811341e-08,4.022316e-10
-490.0,-2.828558e-08,3.481606e-10
-495.0,-2.862261e-08,3.036984e-10
-500.0,-2.906867e-08,3.251493e-10
-505.0,-2.93566e-08,3.26275e-10
-510.0,-2.969642e-08,3.409418e-10
-515.0,-3.01353e-08,2.790256e-10
-520.0,-3.044839e-08,3.111646e-10
-525.0,-3.088485e-08,3.225481e-10
-530.0,-3.121454e-08,3.283417e-10
-535.0,-3.176779e-08,3.08491e-10
-540.0,-3.207928e-08,2.949478e-10
-545.0,-3.248789e-08,3.384165e-10
-550.0,-3.284943e-08,2.602883e-10
-555.0,-3.328703e-08,3.669757e-10
-560.0,-3.363888e-08,2.591892e-10
-565.0,-3.412519e-08,3.30652e-10
-570.0,-3.461471e-08,3.293394e-10
-575.0,-3.501273e-08,3.366628e-10
-580.0,-3.544389e-08,2.971449e-10
-585.0,-3.587929e-08,2.903357e-10
-590.0,-3.62863e-08,3.433809e-10
-595.0,-3.691489e-08,3.284824e-10
-600.0,-3.711183e-08,3.857183e-10
-605.0,-3.765977e-08,3.161977e-10
-610.0,-3.804142e-08,2.70523e-10
-615.0,-3.848318e-08,3.28905e-10
-620.0,-3.913156e-08,3.498836e-10
-625.0,-3.958096e-08,3.57007e-10
-630.0,-4.009805e-08,2.973438e-10
-635.0,-4.052929e-08,4.156178e-10
-640.0,-4.107745e-08,3.020078e-10
-645.0,-4.161916e-08,3.045811e-10
-650.0,-4.199197e-08,3.247725e-10
-655.0,-4.244998e-08,3.136577e-10
-660.0,-4.295115e-08,3.594427e-10
-665.0,-4.347262e-08,3.402434e-10
-670.0,-4.407038e-08,3.68332e-10
-675.0,-4.462184e-08,3.117005e-10
-680.0,-4.504244e-08,3.729239e-10
-685.0,-4.570968e-08,2.825708e-10
-690.0,-4.612852e-08,4.113197e-10
-695.0,-4.66353e-08,3.169645e-10
-700.0,-4.721323e-08,3.028358e-10
-705.0,-4.778677e-08,3.324873e-10
-710.0,-4.838022e-08,2.152056e-10
-715.0,-4.899275e-08,3.174639e-10
-720.0,-4.952722e-08,3.043048e-10
-725.0,-5.002438e-08,2.171296e-10
-730.0,-5.038173e-08,3.277402e-10
-735.0,-5.099439e-08,3.548982e-10
-740.0,-5.163379e-08,2.373595e-10
-745.0,-5.212715e-08,2.320816e-10
-750.0,-5.273256e-08,3.66422e-10
-755.0,-5.33203e-08,3.958869e-10
-760.0,-5.389011e-08,4.369903e-10
-765.0,-5.448286e-08,3.776369e-10
-770.0,-5.504488e-08,3.427853e-10
-775.0,-5.56658e-08,4.011146e-10
-780.0,-5.623648e-08,3.242187e-10
-785.0,-5.692175e-08,3.449557e-10
-790.0,-5.732733e-08,4.090464e-10
-795.0,-5.798666e-08,3.658753e-10
