voltage,current,currentDev
-705.0,-3.559956e-08,4.238602e-10
-710.0,-3.58673e-08,1.081289e-09
-715.0,-3.651557e-08,6.634532e-10
-720.0,-3.662322e-08,1.586187e-09
-725.0,-3.70068e-08,9.925429e-10
-730.0,-3.707045e-08,1.053317e-09
-735.0,-3.770669e-08,6.332086e-10
-740.0,-3.881806e-08,2.310942e-09
-745.0,-4.056484e-08,7.281259e-09
-750.0,-3.931517e-08,3.948839e-10
-755.0,-3.963923e-08,8.850066e-10
-760.0,-4.019871e-08,5.474873e-09
-765.0,-4.019099e-08,1.733713e-09
-770.0,-3.918834e-08,4.380436e-09
-775.0,-4.059187e-08,1.239687e-09
-780.0,-4.120525e-08,7.234189e-10
-785.0,-4.10656e-08,1.888553e-09
-790.0,-4.221348e-08,7.303998e-10
-795.0,-4.230563e-08,2.31257e-09
-800.0,-4.301345e-08,3.975128e-10
-805.0,-4.341362e-08,1.069199e-09
-810.0,-4.441315e-08,8.482792e-10
-815.0,-4.437224e-08,4.21484e-10
-820.0,-4.458944e-08,3.681134e-10
-825.0,-4.550757e-08,7.359198e-10
-830.0,-4.443429e-08,3.447249e-09
-835.0,-4.603355e-08,5.549299e-09
-840.0,-4.660352e-08,1.669332e-09
-845.0,-4.746148e-08,3.999269e-09
-850.0,-4.725668e-08,5.439567e-10
-855.0,-4.793038e-08,9.418445e-10
-860.0,-4.818919e-08,9.391242e-10
-865.0,-4.877194e-08,3.772878e-10
-870.0,-4.860519e-08,1.135473e-09
-875.0,-4.988545e-08,2.059279e-09
-880.0,-4.976153e-08,8.400278e-10
-885.0,-5.066714e-08,4.540218e-10
-890.0,-5.131895e-08,3.821493e-10
-895.0,-5.151749e-08,4.653077e-10
-900.0,-5.195583e-08,4.556409e-10
-905.0,-5.247085e-08,4.901559e-10
-910.0,-5.312278e-08,4.623124e-10
-915.0,-5.35328e-08,5.216499e-10
-920.0,-5.402218e-08,9.180767e-10
-925.0,-5.433953e-08,7.726971e-10
-930.0,-5.508604e-08,5.78038e-10
-935.0,-5.559815e-08,5.524845e-10
-940.0,-5.607208e-08,7.82874e-10
-945.0,-5.660226e-08,3.694237e-10
-950.0,-5.57449e-08,3.915166e-09
-955.0,-5.793961e-08,1.444264e-09
-960.0,-5.835245e-08,9.856906e-10
-965.0,-5.8598e-08,6.337464e-10
-970.0,-5.935626e-08,4.550978e-10
-975.0,-6.013456e-08,6.501417e-10
-980.0,-6.076826e-08,2.758042e-09
-985.0,-6.112165e-08,1.825124e-09
-990.0,-6.175768e-08,1.592379e-09
-995.0,-6.247176e-08,1.705059e-09
-1000.0,-6.25155e-08,1.079348e-09
