voltage,current,currentDev
-310.0,-2.0501e-08,2.960536e-10
-315.0,-2.067256e-08,2.54291e-10
-320.0,-2.077051e-08,2.673793e-10
-325.0,-2.097758e-08,2.917041e-10
-330.0,-2.105568e-08,2.961111e-10
-335.0,-2.126811e-08,3.340609e-10
-340.0,-2.13836e-08,3.044974e-10
-345.0,-2.161065e-08,3.464946e-10
-350.0,-2.169644e-08,2.869601e-10
-355.0,-2.187686e-08,2.613784e-10
-360.0,-2.215692e-08,3.06274e-10
-365.0,-2.22283e-08,3.030655e-10
-370.0,-2.244471e-08,2.448516e-10
-375.0,-2.269881e-08,3.331823e-10
-380.0,-2.280819e-08,2.92683e-10
-385.0,-2.306768e-08,3.105702e-10
-390.0,-2.327562e-08,2.736261e-10
-395.0,-2.351004e-08,2.878791e-10
-400.0,-2.363807e-08,3.20056e-10
-405.0,-2.386356e-08,3.223455e-10
-410.0,-2.421129e-08,2.548971e-10
-415.0,-2.436252e-08,2.780818e-10
-420.0,-2.468454e-08,2.786142e-10
-425.0,-2.491585e-08,3.093816e-10
-430.0,-2.51237e-08,2.757793e-10
-435.0,-2.536967e-08,3.461058e-10
-440.0,-2.564052e-08,2.121864e-10
-445.0,-2.58909e-08,2.827296e-10
-450.0,-2.628073e-08,3.50856e-10
-455.0,-2.642045e-08,3.054167e-10
-460.0,-2.674264e-08,3.105096e-10
-465.0,-2.697651e-08,2.801894e-10
-470.0,-2.729469e-08,3.358692e-10
-475.0,-2.760415e-08,2.627887e-10
-480.0,-2.791756e-08,3.146537e-10
-485.0,-2.817311e-08,2.793665e-10
-490.0,-2.84513e-08,1.118479e-09
-495.0,-2.879472e-08,3.075234e-10
-500.0,-2.921791e-08,3.210601e-10
-505.0,-2.940318e-08,2.953354e-10
-510.0,-2.975718e-08,3.09137e-10
-515.0,-3.0147e-08,2.642822e-10
-520.0,-3.042823e-08,2.966559e-10
-525.0,-3.079455e-08,2.910866e-10
-530.0,-3.119527e-08,2.79958e-10
-535.0,-3.152356e-08,3.040576e-10
-540.0,-3.183083e-08,2.575331e-10
-545.0,-3.222745e-08,2.955277e-10
-550.0,-3.255828e-08,3.049261e-10
-555.0,-3.292546e-08,2.377777e-10
-560.0,-3.334463e-08,3.085655e-10
-565.0,-3.370624e-08,3.161278e-10
-570.0,-3.406066e-08,4.122193e-10
-575.0,-3.445429e-08,2.8325e-10
-580.0,-3.490748e-08,3.121189e-10
-585.0,-3.529253e-08,2.843349e-10
-590.0,-3.568619e-08,3.205941e-10
-595.0,-3.612935e-08,3.289053e-10
-600.0,-3.650255e-08,2.931572e-10
-605.0,-3.694383e-08,3.208117e-10
-610.0,-3.733892e-08,2.813634e-10
-615.0,-3.772773e-08,3.164498e-10
-620.0,-3.813557e-08,2.228287e-10
-625.0,-3.860351e-08,3.327013e-10
-630.0,-3.901445e-08,2.651137e-10
-635.0,-3.952474e-08,3.116616e-10
-640.0,-3.978071e-08,3.528823e-10
-645.0,-4.044751e-08,3.473288e-10
-650.0,-4.086359e-08,2.944296e-10
-655.0,-4.125622e-08,3.027736e-10
-660.0,-4.175768e-08,3.115168e-10
-665.0,-4.216095e-08,3.091031e-10
-670.0,-4.271703e-08,2.467255e-10
-675.0,-4.311601e-08,2.988366e-10
-680.0,-4.354209e-08,2.835165e-10
-685.0,-4.40544e-08,3.436492e-10
-690.0,-4.454665e-08,3.212745e-10
-695.0,-4.500944e-08,2.839559e-10
-700.0,-4.557585e-08,2.727378e-10
-705.0,-4.595022e-08,3.597655e-10
-710.0,-4.649045e-08,3.278222e-10
-715.0,-4.698304e-08,3.061015e-10
-720.0,-4.737188e-08,3.18061e-10
-725.0,-4.783164e-08,3.048323e-10
-730.0,-4.837301e-08,2.392475e-10
-735.0,-4.895821e-08,2.777767e-10
-740.0,-4.950837e-08,3.461845e-10
-745.0,-4.996969e-08,3.29502e-10
-750.0,-5.046858e-08,2.955164e-10
-755.0,-5.102933e-08,2.764736e-10
-760.0,-5.150903e-08,2.77218e-10
-765.0,-5.199178e-08,7.287978e-10
-770.0,-5.263349e-08,2.207424e-10
-775.0,-5.297327e-08,3.353615e-10
-780.0,-5.367567e-08,2.484535e-10
-785.0,-5.426509e-08,2.737802e-10
-790.0,-5.493614e-08,2.543752e-10
-795.0,-5.578143e-08,2.070172e-10
-800.0,-5.647694e-08,4.486094e-10
-805.0,-5.819816e-08,4.627263e-09
-810.0,-5.852566e-08,2.880741e-10
-815.0,-5.963361e-08,3.236901e-10
-820.0,-5.91919e-08,3.630348e-09
-825.0,-6.181976e-08,2.469028e-10
-830.0,-6.30012e-08,2.993853e-10
-835.0,-6.451467e-08,2.704396e-10
-840.0,-6.600156e-08,4.43294e-10
-845.0,-6.782251e-08,3.82074e-10
-850.0,-6.92312e-08,6.063836e-10
-855.0,-7.171937e-08,2.251186e-09
-860.0,-7.408198e-08,3.904819e-10
-865.0,-7.603484e-08,7.059011e-10
-870.0,-8.002918e-08,7.437399e-10
-875.0,-8.266395e-08,1.299456e-09
-880.0,-8.596061e-08,1.128397e-09
-885.0,-8.990082e-08,1.480344e-09
-890.0,-9.366744e-08,1.15624e-09
-895.0,-9.926656e-08,1.540638e-09
-900.0,-1.028943e-07,1.18183e-09
-905.0,-1.082288e-07,5.792052e-10
-910.0,-1.191935e-07,2.156332e-09
-915.0,-1.255365e-07,3.66219e-09
-920.0,-1.929057e-07,7.097293e-09
-925.0,-1.992417e-07,4.78712e-09
-930.0,-2.362176e-07,1.085331e-08
-935.0,-2.636972e-07,1.022176e-08
-940.0,-3.016491e-07,1.297326e-08
-945.0,-3.449415e-07,9.886501e-09
-950.0,-4.317566e-07,2.275849e-08
