voltage,current,currentDev
0.0,1.174657e-11,4.630304e-10
-5.0,-2.511548e-10,3.741739e-10
-10.0,-1.245839e-08,1.550923e-08
-15.0,-1.384831e-08,1.501829e-09
-20.0,-1.410374e-08,6.794488e-10
-25.0,-1.448787e-08,4.993715e-10
-30.0,-1.492944e-08,1.662138e-09
-35.0,-1.49632e-08,6.866783e-10
-40.0,-1.515556e-08,2.941458e-10
-45.0,-1.56158e-08,5.160469e-10
-50.0,-1.536764e-08,1.476318e-09
-55.0,-1.57971e-08,4.702555e-10
-60.0,-1.614123e-08,1.409474e-09
-65.0,-1.636428e-08,5.798335e-10
-70.0,-1.65958e-08,1.18009e-09
-75.0,-1.597945e-08,7.117119e-10
-80.0,-1.657048e-08,7.859436e-10
-85.0,-1.67092e-08,1.031065e-09
-90.0,-1.634149e-08,1.416966e-09
-95.0,-1.678992e-08,1.025885e-09
-100.0,-1.672885e-08,4.059775e-10
-105.0,-1.6783e-08,1.5612e-10
-110.0,-1.614978e-08,1.415248e-09
-115.0,-1.689897e-08,3.137708e-10
-120.0,-1.715603e-08,3.123856e-10
-125.0,-1.715414e-08,5.25121e-10
-130.0,-1.686253e-08,3.676199e-10
-135.0,-1.719326e-08,3.722918e-10
-140.0,-1.729899e-08,4.040309e-10
-145.0,-1.731669e-08,3.063069e-10
-150.0,-1.749414e-08,3.415032e-10
-155.0,-1.753136e-08,4.209289e-10
-160.0,-1.768383e-08,2.659787e-10
-165.0,-1.76892e-08,3.316625e-10
-170.0,-1.7923e-08,2.598614e-10
-175.0,-1.780674e-08,4.719372e-10
-180.0,-1.795649e-08,4.690971e-10
-185.0,-1.812019e-08,7.406817e-10
-190.0,-1.762698e-08,1.260468e-09
-195.0,-1.703136e-08,1.954294e-09
-200.0,-1.867881e-08,1.416937e-09
-205.0,-1.868201e-08,4.406277e-10
-210.0,-1.905196e-08,3.896059e-10
-215.0,-1.900188e-08,3.440207e-10
-220.0,-1.92077e-08,3.840568e-10
-225.0,-1.91609e-08,3.868263e-10
-230.0,-1.940364e-08,3.529462e-10
-235.0,-1.958995e-08,3.173038e-10
-240.0,-1.952478e-08,3.481005e-10
-245.0,-1.987074e-08,4.807088e-10
-250.0,-1.984259e-08,7.000059e-10
-255.0,-2.003421e-08,3.068293e-10
-260.0,-2.028228e-08,4.998588e-10
-265.0,-2.037424e-08,2.691071e-10
-270.0,-2.02896e-08,3.108262e-10
-275.0,-2.064299e-08,4.008743e-10
-280.0,-2.079917e-08,3.476527e-10
-285.0,-2.036998e-08,1.115868e-09
-290.0,-2.090876e-08,4.192949e-10
-295.0,-2.210624e-08,3.739862e-09
-300.0,-2.120343e-08,4.577591e-10
-305.0,-2.144351e-08,4.012609e-10
-310.0,-2.14264e-08,3.388476e-10
-315.0,-2.158139e-08,3.084394e-10
-320.0,-2.192977e-08,2.980991e-10
-325.0,-2.191059e-08,2.809851e-10
-330.0,-2.209237e-08,4.26433e-10
-335.0,-2.218513e-08,2.14596e-10
-340.0,-2.230036e-08,3.387145e-10
-345.0,-2.25429e-08,4.905806e-10
-350.0,-2.258193e-08,3.685128e-10
-355.0,-2.268475e-08,3.614529e-10
-360.0,-2.287776e-08,5.089832e-10
-365.0,-2.31909e-08,4.73566e-10
-370.0,-2.327648e-08,2.843027e-10
-375.0,-2.331219e-08,3.001019e-10
-380.0,-2.342763e-08,1.726805e-10
-385.0,-2.364577e-08,3.490335e-10
-390.0,-2.369978e-08,3.294197e-10
-395.0,-2.388862e-08,4.095957e-10
