voltage,current,currentDev
0.0,-9.398735e-11,5.010619e-10
-5.0,1.682742e-11,4.767219e-10
-10.0,-1.2092e-09,2.610197e-09
-15.0,-8.182834e-09,8.980668e-10
-20.0,-9.205282e-09,1.768632e-09
-25.0,-1.334633e-08,1.80392e-09
-30.0,-1.138546e-08,6.707731e-10
-35.0,-1.586779e-08,1.981072e-09
-40.0,-1.389577e-08,9.498332e-10
-45.0,-1.377618e-08,8.145642e-10
-50.0,-1.297004e-08,8.918889e-10
-55.0,-1.314057e-08,1.468751e-09
-60.0,-1.444305e-08,7.362935e-10
-65.0,-1.375216e-08,6.462135e-10
-70.0,-1.388541e-08,8.352994e-10
-75.0,-1.4719e-08,6.438191e-10
-80.0,-1.463012e-08,7.710269e-10
-85.0,-1.484458e-08,4.847673e-10
-90.0,-1.467406e-08,5.096309e-10
-95.0,-1.487088e-08,3.698277e-10
-100.0,-1.369152e-08,9.962891e-10
-105.0,-1.452114e-08,8.932816e-10
-110.0,-1.46342e-08,3.498217e-10
-115.0,-1.508963e-08,2.666563e-10
-120.0,-1.515055e-08,3.61506e-10
-125.0,-1.511306e-08,4.788897e-10
-130.0,-1.526725e-08,4.364374e-10
-135.0,-1.530597e-08,4.063296e-10
-140.0,-1.562065e-08,3.497283e-10
-145.0,-1.53921e-08,4.40968e-10
-150.0,-1.532876e-08,4.495566e-10
-155.0,-1.565057e-08,5.754974e-10
-160.0,-1.574456e-08,5.359316e-10
-165.0,-1.572249e-08,4.129555e-10
-170.0,-1.578812e-08,3.603532e-10
-175.0,-1.606637e-08,4.382117e-10
-180.0,-1.629914e-08,5.569681e-10
-185.0,-1.624856e-08,4.544035e-10
-190.0,-1.634848e-08,4.378473e-10
-195.0,-1.621611e-08,3.725905e-10
-200.0,-1.660458e-08,4.738139e-10
-205.0,-1.67047e-08,6.219192e-10
-210.0,-1.671956e-08,4.763315e-10
-215.0,-1.70637e-08,4.212851e-10
-220.0,-1.695681e-08,4.891495e-10
-225.0,-1.693419e-08,5.833034e-10
-230.0,-1.713488e-08,5.199562e-10
-235.0,-1.748286e-08,4.30923e-10
-240.0,-1.754427e-08,4.039386e-10
-245.0,-1.781308e-08,3.572666e-10
-250.0,-1.77932e-08,5.662184e-10
-255.0,-1.78605e-08,4.861591e-10
-260.0,-1.801509e-08,3.689856e-10
-265.0,-1.812962e-08,6.490565e-10
-270.0,-1.782622e-08,2.910349e-09
-275.0,-1.854714e-08,4.85868e-10
-280.0,-1.830666e-08,7.369679e-10
-285.0,-1.866245e-08,2.379162e-10
-290.0,-1.88253e-08,5.232252e-10
-295.0,-1.883479e-08,3.183911e-10
-300.0,-1.898152e-08,5.269263e-10
-305.0,-1.931041e-08,4.070336e-10
-310.0,-1.940314e-08,3.587186e-10
-315.0,-1.947643e-08,3.727084e-10
-320.0,-1.957452e-08,4.001572e-10
-325.0,-1.963189e-08,3.916925e-10
-330.0,-1.979562e-08,3.35074e-10
-335.0,-2.004362e-08,4.485766e-10
-340.0,-2.00329e-08,1.962445e-10
-345.0,-2.016211e-08,3.589215e-10
-350.0,-2.046448e-08,3.023036e-10
-355.0,-2.064708e-08,2.874483e-10
-360.0,-2.065142e-08,3.667221e-10
-365.0,-2.081448e-08,4.658596e-10
-370.0,-2.099999e-08,5.104789e-10
-375.0,-2.108642e-08,4.095401e-10
-380.0,-2.189898e-08,2.366084e-09
-385.0,-2.17601e-08,6.902146e-10
-390.0,-2.137477e-08,3.920149e-10
-395.0,-2.18469e-08,5.080515e-10
-400.0,-2.184499e-08,4.288275e-10
-405.0,-2.198631e-08,3.387635e-10
-410.0,-2.199248e-08,5.68833e-10
-415.0,-2.213169e-08,4.89866e-10
-420.0,-2.245826e-08,3.992752e-10
-425.0,-2.290122e-08,4.075031e-10
-430.0,-2.285139e-08,5.608514e-10
-435.0,-2.315179e-08,3.554153e-10
-440.0,-2.319801e-08,6.394527e-10
-445.0,-2.340129e-08,3.580632e-10
-450.0,-2.359763e-08,2.278461e-10
-455.0,-2.392018e-08,4.031747e-10
-460.0,-2.387151e-08,3.612066e-10
-465.0,-2.427998e-08,3.638402e-10
-470.0,-2.454096e-08,8.086953e-10
-475.0,-2.491743e-08,5.148623e-10
-480.0,-2.508534e-08,7.810422e-10
-485.0,-2.507119e-08,1.018429e-09
-490.0,-2.54815e-08,3.742039e-10
-495.0,-2.558497e-08,8.025447e-10
-500.0,-2.56767e-08,5.118319e-10
-505.0,-2.611744e-08,7.558321e-10
-510.0,-2.643765e-08,6.607159e-10
-515.0,-2.636044e-08,6.929122e-10
-520.0,-2.681729e-08,6.410324e-10
-525.0,-2.742686e-08,9.708738e-10
-530.0,-2.702798e-08,4.788309e-10
-535.0,-2.769007e-08,5.300257e-10
-540.0,-2.773217e-08,8.614541e-10
-545.0,-2.811959e-08,5.429306e-10
-550.0,-2.845003e-08,4.03547e-10
-555.0,-2.880097e-08,5.677604e-10
-560.0,-2.859681e-08,9.113649e-10
-565.0,-2.929889e-08,6.186769e-10
-570.0,-2.965325e-08,6.748797e-10
-575.0,-2.980949e-08,6.814355e-10
-580.0,-3.004734e-08,3.9873e-10
-585.0,-3.042893e-08,7.294614e-10
-590.0,-3.073138e-08,8.260392e-10
-595.0,-3.094858e-08,7.150918e-10
-600.0,-3.13574e-08,3.947954e-10
-605.0,-3.156688e-08,7.394781e-10
-610.0,-3.18584e-08,4.060847e-10
-615.0,-3.234529e-08,3.346281e-10
-620.0,-3.259541e-08,4.775952e-10
-625.0,-3.305448e-08,6.80318e-10
-630.0,-3.319989e-08,4.178801e-10
-635.0,-3.35749e-08,7.458439e-10
-640.0,-3.407104e-08,4.333512e-10
-645.0,-3.433695e-08,3.757782e-10
-650.0,-3.460995e-08,3.817977e-10
-655.0,-3.503377e-08,2.916941e-10
-660.0,-3.529849e-08,3.398496e-10
-665.0,-3.577365e-08,2.68384e-10
-670.0,-3.606578e-08,3.901885e-10
-675.0,-3.635076e-08,6.664074e-10
-680.0,-3.698046e-08,6.339991e-10
